method_id,config_json,per_well_mae_min,slope_proximity_min_per_decade,slope_min_per_decade,per_well_r2,within_well_cov,spearman_r_well_means,passes_spearman_filter
p1_fb_slide_cls_w120_stride10_spatA3_seed0_sigmoid_fit_thr0p5,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""interp"", ""extraction_rule_id"": ""sigmoid_fit_thr0p5"", ""extraction_rule_label"": ""fit sigmoid, t at P=0.5"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 17225, ""n_val_pixels"": 5678, ""samples_per_min"": 15, ""seed"": 0, ""stride"": 10, ""window"": 120}",2.9562360763549806,2.4004770790100105,-0.7331229209899893,0.9161256113401336,0.131945925773617,-1.0,True
p1_fb_slide_cls_w120_stride10_spatA3_seed0_first_deriv_peak,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""deriv"", ""extraction_rule_id"": ""first_deriv_peak"", ""extraction_rule_label"": ""argmax(dP/dt) \u2014 paper-6 analogue"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 17225, ""n_val_pixels"": 5678, ""samples_per_min"": 15, ""seed"": 0, ""stride"": 10, ""window"": 120}",3.748004913330078,2.992448381042483,-0.1411516189575169,0.1868999127238274,0.2318206125983781,-0.3,False
p1_fb_slide_cls_w120_stride10_spatA3_seed0_second_deriv_peak,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""deriv"", ""extraction_rule_id"": ""second_deriv_peak"", ""extraction_rule_label"": ""argmax(d\u00b2P/dt\u00b2) \u2014 SDM analogue"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 17225, ""n_val_pixels"": 5678, ""samples_per_min"": 15, ""seed"": 0, ""stride"": 10, ""window"": 120}",5.626507949829102,4.009760049438476,0.8761600494384768,0.4815009944131523,0.2485543085849633,0.6,False
p1_fb_slide_cls_w120_stride10_spatA3_seed0_inflection_sigmoid,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""deriv"", ""extraction_rule_id"": ""inflection_sigmoid"", ""extraction_rule_label"": ""sigmoid inflection \u2014 Cy0 analogue"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 17225, ""n_val_pixels"": 5678, ""samples_per_min"": 15, ""seed"": 0, ""stride"": 10, ""window"": 120}",2.9562360763549806,2.4004770790100105,-0.7331229209899893,0.9161256113401336,0.131945925773617,-1.0,True
p1_fb_slide_cls_w120_stride10_spatA3_seed0_argmax_P,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""argmax"", ""extraction_rule_id"": ""argmax_P"", ""extraction_rule_label"": ""argmax(P) \u2014 sanity check"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 17225, ""n_val_pixels"": 5678, ""samples_per_min"": 15, ""seed"": 0, ""stride"": 10, ""window"": 120}",5.130522918701172,1.4034593139648477,-1.7301406860351525,0.9650887779609252,0.0682091820421455,-1.0,True
p1_fb_slide_cls_w120_stride10_spatA3_seed0_first_local_max,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""argmax"", ""extraction_rule_id"": ""first_local_max"", ""extraction_rule_label"": ""first local max of P"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 17225, ""n_val_pixels"": 5678, ""samples_per_min"": 15, ""seed"": 0, ""stride"": 10, ""window"": 120}",6.696502304077148,3.470810416793823,0.3372104167938232,0.5823175295305079,0.3808929973167599,0.7999999999999999,False
p1_fb_slide_cls_w120_stride10_spatA3_seed1_first_above_K1_thr0p5,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""threshold"", ""extraction_rule_id"": ""first_above_K1_thr0p5"", ""extraction_rule_label"": ""first t: P>0.5 (K=1)"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",3.251353073120117,2.7329376731872586,-0.4006623268127416,0.3964500985990954,0.1350598418631111,-0.7,False
p1_fb_slide_cls_w120_stride10_spatA3_seed1_first_above_K2_thr0p5,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""threshold"", ""extraction_rule_id"": ""first_above_K2_thr0p5"", ""extraction_rule_label"": ""first t: P>0.5 (K=2)"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",3.2504669189453126,2.7311835800170923,-0.4024164199829078,0.4551032157376368,0.1374646825825123,-0.7,False
p1_fb_slide_cls_w120_stride10_spatA3_seed1_first_above_K3_thr0p5,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""threshold"", ""extraction_rule_id"": ""first_above_K3_thr0p5"", ""extraction_rule_label"": ""first t: P>0.5 (K=3, F-B default)"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",3.231071662902832,2.701567033386233,-0.432032966613767,0.5771553261512734,0.148965997273843,-0.6,False
p1_fb_slide_cls_w120_stride10_spatA3_seed1_first_above_K5_thr0p5,"{""batch_size"": 256, ""cache_stem"": ""regress_all_filt_abcd_ntcRaw_madk1p5_spatA3"", ""device"": ""cuda"", ""epochs"": 30, ""extraction_rule_family"": ""threshold"", ""extraction_rule_id"": ""first_above_K5_thr0p5"", ""extraction_rule_label"": ""first t: P>0.5 (K=5)"", ""k_consecutive"": 3, ""lr"": 0.001, ""max_train_pixels"": null, ""method"": ""P1.2 F-B sliding-window classifier (Paper 18 / Li et al. 2024 adaptation)"", ""n_params"": 180641, ""n_test_pixels"": 5014, ""n_train_pixels"": 15912, ""n_val_pixels"": 6991, ""samples_per_min"": 15, ""seed"": 1, ""stride"": 10, ""window"": 120}",3.825064468383789,3.0983464752197283,-0.0352535247802716,0.0278436448429486,0.235254356683444,-0.0999999999999999,False
